method	class	precision	recall	f1_score	support	specificity
cibersort	B.CELL	0.0	0.0	0.0	818	1.0
cibersort	CAF	0.06470165348670022	0.8490566037735849	0.12024048096192386	106	0.8079137752842167
cibersort	ENDO.	0.967032967032967	0.8461538461538461	0.9025641025641026	104	0.9995571955719558
cibersort	MACROPHAGE	0.9483568075117371	0.9619047619047619	0.9550827423167848	420	0.9965938999845178
cibersort	MAL	0.9619289340101523	0.18780971258671952	0.31426202321724717	2018	0.9969142151820614
cibersort	NK	0.0	0.0	0.0	92	1.0
cibersort	T.CD4	0.23040466642362378	0.7383177570093458	0.351208669074743	856	0.6495102108583762
cibersort	T.CD8	0.7300981461286805	0.7612279704377487	0.7453381575285276	1759	0.9033203125
cibersort	T.CELL	0.0	0.0	0.0	706	1.0
cibersort	macro avg	0.43361368606598455	0.4827189613184452	0.37652179729592544	6879	0.0
cibersort	weighted avg	0.5710686561022543	0.42622474196830934	0.400292500667938	6879	0.0
gsea	B.CELL	0.634881825590872	0.9523227383863081	0.7618581907090464	818	0.9260848044877082
gsea	CAF	0.3853658536585366	0.7452830188679245	0.5080385852090031	106	0.9813967222796397
gsea	ENDO.	0.07643312101910828	0.9230769230769231	0.1411764705882353	104	0.8287822878228782
gsea	MACROPHAGE	0.7372262773722628	0.9619047619047619	0.8347107438016529	420	0.9777055271713888
gsea	MAL	0.0	0.0	0.0	2018	1.0
gsea	NK	0.0	0.0	0.0	92	0.965080300574628
gsea	T.CD4	0.3975826972010178	0.7301401869158879	0.514827018121911	856	0.842769384027893
gsea	T.CD8	0.7300981461286805	0.7612279704377487	0.7453381575285276	1759	0.9033203125
gsea	T.CELL	0.0	0.0	0.0	706	1.0
gsea	macro avg	0.32906532455227533	0.5637728443988393	0.3895499073287085	6879	0.0
gsea	weighted avg	0.3637650272929054	0.4829190289286234	0.40617163860663774	6879	0.0
gsva	B.CELL	0.9351740696278511	0.9523227383863081	0.9436705027256208	818	0.9910905791123577
gsva	CAF	0.09391675560298826	0.8301886792452831	0.16874400767018216	106	0.8746493429794774
gsva	ENDO.	0.23848238482384823	0.8461538461538461	0.3720930232558139	104	0.9585239852398524
gsva	MACROPHAGE	0.49390243902439024	0.9642857142857143	0.6532258064516129	420	0.9357485678897662
gsva	MAL	0.980544747081712	0.24975222993062438	0.3981042654028436	2018	0.9979428101213742
gsva	NK	0.0	0.0	0.0	92	1.0
gsva	T.CD4	0.3975826972010178	0.7301401869158879	0.514827018121911	856	0.842769384027893
gsva	T.CD8	0.7300981461286805	0.7612279704377487	0.7453381575285276	1759	0.9033203125
gsva	T.CELL	0.0	0.0	0.0	706	1.0
gsva	macro avg	0.42996680438783197	0.5926745961506014	0.421778086795168	6879	0.0
gsva	weighted avg	0.6702255393104722	0.5564762320104666	0.5317601400434444	6879	0.0
metaneighbor	B.CELL	0.9351740696278511	0.9523227383863081	0.9436705027256208	818	0.9910905791123577
metaneighbor	CAF	0.06359189378057302	0.8584905660377359	0.11841249186727389	106	0.8021556178945815
metaneighbor	ENDO.	0.4131455399061033	0.8461538461538461	0.555205047318612	104	0.981549815498155
metaneighbor	MACROPHAGE	0.49390243902439024	0.9642857142857143	0.6532258064516129	420	0.9357485678897662
metaneighbor	MAL	0.0	0.0	0.0	2018	1.0
metaneighbor	NK	0.0	0.0	0.0	92	0.9740680713128039
metaneighbor	T.CD4	0.0	0.0	0.0	856	1.0
metaneighbor	T.CD8	0.5137991779213154	0.9948834565093804	0.6776379477250726	1759	0.6765625
metaneighbor	T.CELL	0.0	0.0	0.0	706	1.0
metaneighbor	macro avg	0.26884590225113697	0.5129040357081095	0.3275724217875769	6879	0.0
metaneighbor	weighted avg	0.2799668620730332	0.45253670591655765	0.33559172976402163	6879	0.0
ora	B.CELL	0.9351740696278511	0.9523227383863081	0.9436705027256208	818	0.9910905791123577
ora	CAF	0.19683257918552036	0.8207547169811321	0.3175182481751825	106	0.9475860032481913
ora	ENDO.	0.08888888888888889	0.9230769230769231	0.1621621621621622	104	0.854760147601476
ora	MACROPHAGE	0.3622540250447227	0.9642857142857143	0.5266579973992198	420	0.8896113949527791
ora	MAL	0.0	0.0	0.0	2018	1.0
ora	NK	0.0	0.0	0.0	92	1.0
ora	T.CD4	0.3975826972010178	0.7301401869158879	0.514827018121911	856	0.842769384027893
ora	T.CD8	0.7300981461286805	0.7612279704377487	0.7453381575285276	1759	0.9033203125
ora	T.CELL	0.0	0.0	0.0	706	1.0
ora	macro avg	0.3012033784529646	0.5724231388981904	0.35668600956806934	6879	0.0
ora	weighted avg	0.37386265520524725	0.4842273586277075	0.4063646425227068	6879	0.0
adobo	B.CELL	0.0	0.0	0.0	818	1.0
adobo	CAF	0.0	0.0	0.0	106	1.0
adobo	ENDO.	0.0	0.0	0.0	104	1.0
adobo	MACROPHAGE	0.0	0.0	0.0	420	1.0
adobo	MAL	0.0	0.0	0.0	2018	1.0
adobo	NK	0.0	0.0	0.0	92	1.0
adobo	T.CD4	0.41113490364025695	0.4485981308411215	0.4290502793296089	856	0.9086833803752283
adobo	T.CD8	0.0	0.0	0.0	1759	1.0
adobo	T.CELL	0.062135922330097085	0.0906515580736544	0.07373271889400922	706	0.8435120686862142
adobo	UNKNOWN	0.0	0.0	0.0	0	0.2855066143334787
adobo	macro avg	0.0473270825970354	0.05392496889147759	0.0502782998223618	6879	0.0
adobo	weighted avg	0.05753735116748197	0.06512574502107865	0.060956874348788444	6879	0.0
sccatch	B.CELL	0.9351740696278511	0.9523227383863081	0.9436705027256208	818	0.9910905791123577
sccatch	CAF	1.0	0.660377358490566	0.7954545454545454	106	1.0
sccatch	ENDO.	0.967032967032967	0.8461538461538461	0.9025641025641026	104	0.9995571955719558
sccatch	MACROPHAGE	0.9483568075117371	0.9619047619047619	0.9550827423167848	420	0.9965938999845178
sccatch	MAL	0.9836065573770492	0.3865213082259663	0.5549626467449306	2018	0.9973256531577864
sccatch	NK	0.0	0.0	0.0	92	1.0
sccatch	T.CD4	0.0	0.0	0.0	856	1.0
sccatch	T.CD8	0.0	0.0	0.0	1759	1.0
sccatch	T.CELL	0.1430753564154786	0.3980169971671388	0.2104868913857678	706	0.7273610886116961
sccatch	UNKNOWN	0.0	0.0	0.0	0	0.6072103503416194
sccatch	macro avg	0.49772457579650836	0.42052970103285875	0.4362221431191752	6879	0.0
sccatch	weighted avg	0.502367046241918	0.34917865968890827	0.380834487270981	6879	0.0
SVM	B.CELL	0.980440097799511	0.980440097799511	0.980440097799511	818	0.9973601715888467
SVM	CAF	0.9866666666666667	0.6981132075471698	0.8176795580110496	106	0.9998523549387273
SVM	ENDO.	0.956989247311828	0.8557692307692307	0.9035532994923857	104	0.999409594095941
SVM	MACROPHAGE	0.955503512880562	0.9714285714285714	0.9634002361275088	420	0.9970583681684472
SVM	MAL	0.9703595724003887	0.9895936570862239	0.9798822374877331	2018	0.9874511417403826
SVM	NK	0.7746478873239436	0.5978260869565217	0.6748466257668712	92	0.9976425519375276
SVM	T.CD4	0.7156348373557188	0.7967289719626168	0.754007739082366	856	0.9550058110576125
SVM	T.CD8	0.8972565895642819	0.9482660602615123	0.9220563847429519	1759	0.9626953125
SVM	T.CELL	0.5847619047619048	0.4348441926345609	0.4987814784727863	706	0.964684918192127
SVM	macro avg	0.8691400351183117	0.8081122307162132	0.8327386285536849	6879	0.0
SVM	weighted avg	0.8781186092624934	0.8841401366477686	0.8789398821790777	6879	0.0
SVMrej	B.CELL	0.9936143039591315	0.9511002444987775	0.971892567145534	818	0.9991750536215146
SVMrej	CAF	1.0	0.6320754716981132	0.7745664739884393	106	1.0
SVMrej	ENDO.	0.9880952380952381	0.7980769230769231	0.8829787234042553	104	0.9998523985239852
SVMrej	MACROPHAGE	0.9753086419753086	0.9404761904761905	0.9575757575757574	420	0.9984517727202353
SVMrej	MAL	0.9796222664015904	0.9767096134786918	0.9781637717121588	2018	0.9915655214976342
SVMrej	NK	0.7857142857142857	0.2391304347826087	0.36666666666666664	92	0.9991159569765728
SVMrej	T.CD4	0.838475499092559	0.5397196261682243	0.6567164179104479	856	0.985223310642537
SVMrej	T.CD8	0.9482862297053518	0.8965321205230244	0.9216832261835184	1759	0.983203125
SVMrej	T.CELL	0.7777777777777778	0.14872521246458922	0.2497027348394768	706	0.9951401263567147
SVMrej	UNLABELED	0.0	0.0	0.0	0	0.8326791684837912
SVMrej	macro avg	0.8286894242721244	0.6122545837167143	0.6759946339426255	6879	0.0
SVMrej	weighted avg	0.9325793137520401	0.793720017444396	0.834201450155106	6879	0.0
RF	B.CELL	0.9627851140456183	0.980440097799511	0.9715324046032707	818	0.9948853324533905
RF	CAF	1.0	0.5660377358490566	0.7228915662650602	106	1.0
RF	ENDO.	0.9873417721518988	0.75	0.8524590163934427	104	0.9998523985239852
RF	MACROPHAGE	0.9572446555819477	0.9595238095238096	0.9583828775267539	420	0.9972131908964236
RF	MAL	0.9581529581529582	0.9871159563924677	0.9724188430558945	2018	0.9821024480559556
RF	NK	1.0	0.03260869565217391	0.06315789473684211	92	1.0
RF	T.CD4	0.6704119850187266	0.8364485981308412	0.7442827442827442	856	0.9415573634401461
RF	T.CD8	0.824732229795521	0.9630471859010802	0.8885392079727249	1759	0.9296875
RF	T.CELL	0.6276595744680851	0.2507082152974504	0.35829959514170034	706	0.9829904422485015
RF	macro avg	0.887592032134973	0.7028811438384879	0.7257737944420481	6879	0.0
RF	weighted avg	0.8564531913724408	0.8613170518970781	0.8407725426600382	6879	0.0
LDA	B.CELL	0.9839901477832512	0.9767726161369193	0.9803680981595092	818	0.997855139415938
LDA	CAF	0.9859154929577465	0.660377358490566	0.7909604519774011	106	0.9998523549387273
LDA	ENDO.	0.9775280898876404	0.8365384615384616	0.9015544041450776	104	0.9997047970479704
LDA	MACROPHAGE	0.9641148325358851	0.9595238095238096	0.9618138424821002	420	0.997677659080353
LDA	MAL	0.9698296836982968	0.987611496531219	0.9786398232261232	2018	0.98724542275252
LDA	NK	0.6829268292682927	0.6086956521739131	0.6436781609195402	92	0.9961691468984823
LDA	T.CD4	0.7172717271727173	0.7616822429906542	0.7388101983002833	856	0.9573302341026066
LDA	T.CD8	0.907459338194055	0.9198408186469585	0.9136081309994354	1759	0.9677734375
LDA	T.CELL	0.5515151515151515	0.5155807365439093	0.5329428989751098	706	0.9520492467195852
LDA	macro avg	0.8600612547792263	0.8029581325084901	0.8269306676871755	6879	0.0
