method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
LAmbDA	GMP	0.6426735218508998	0.625	0.6337135614702155	400	0.9305	0.16666666666666666	897.0	balanced
SVM	GMP	0.8112745098039216	0.8275	0.8193069306930694	400	0.9615	0.16666666666666666	897.0	balanced
CaSTLe	GMP	0.7594339622641509	0.805	0.7815533980582525	400	0.949	0.16666666666666666	897.0	balanced
SingleCellNet	GMP	0.8382352941176471	0.855	0.8465346534653465	400	0.967	0.16666666666666666	897.0	balanced
LDArej	GMP	0.847682119205298	0.64	0.7293447293447294	400	0.977	0.16666666666666666	897.0	balanced
scVI	GMP	0.8491048593350383	0.83	0.8394437420986093	400	0.9705	0.16666666666666666	897.0	balanced
SVMrej	GMP	0.9467213114754098	0.5775	0.717391304347826	400	0.9935	0.16666666666666666	897.0	balanced
LDA	GMP	0.725	0.7975	0.7595238095238095	400	0.9395	0.16666666666666666	897.0	balanced
scmapcell	GMP	0.7590361445783133	0.4725	0.5824345146379044	400	0.97	0.16666666666666666	897.0	balanced
ACTINN	GMP	0.7808857808857809	0.8375	0.8082026537997588	400	0.953	0.16666666666666666	897.0	balanced
NMC	GMP	0.5456674473067916	0.5825	0.5634824667472794	400	0.903	0.16666666666666666	897.0	balanced
kNN9	GMP	0.4338235294117647	0.885	0.5822368421052632	400	0.769	0.16666666666666666	897.0	balanced
singleR	GMP	0.5968253968253968	0.94	0.7300970873786407	400	0.873	0.16666666666666666	897.0	balanced
scID	GMP	0.33613445378151263	0.2	0.2507836990595611	400	0.921	0.16666666666666666	897.0	balanced
scmapcluster	GMP	0.7214484679665738	0.6475	0.6824769433465085	400	0.95	0.16666666666666666	897.0	balanced
RF	GMP	0.6736401673640168	0.805	0.7334851936218679	400	0.922	0.16666666666666666	897.0	balanced
CHETAH	GMP	0.7667844522968198	0.5425	0.6354319180087847	400	0.967	0.16666666666666666	897.0	balanced
Cell_BLAST	GMP	0.78	0.2925	0.4254545454545454	400	0.9835	0.16666666666666666	897.0	balanced
scPred	GMP	0.8323529411764706	0.7075	0.7648648648648648	400	0.9715	0.16666666666666666	897.0	balanced
LDA	GMP_LIKE	0.6901408450704225	0.735	0.711864406779661	400	0.934	0.16666666666666666	3042.0	balanced
LDArej	GMP_LIKE	0.8	0.56	0.6588235294117648	400	0.972	0.16666666666666666	3042.0	balanced
SVM	GMP_LIKE	0.7198067632850241	0.745	0.7321867321867321	400	0.942	0.16666666666666666	3042.0	balanced
scVI	GMP_LIKE	0.7511627906976744	0.8075	0.7783132530120482	400	0.9465	0.16666666666666666	3042.0	balanced
RF	GMP_LIKE	0.7108753315649867	0.67	0.6898326898326899	400	0.9455	0.16666666666666666	3042.0	balanced
Cell_BLAST	GMP_LIKE	0.8024691358024691	0.1625	0.2702702702702703	400	0.992	0.16666666666666666	3042.0	balanced
