method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
SVM	ERYTHROBLASTS	0.9900990099009901	1.0	0.9950248756218906	100	0.999375	0.058823529411764705	8.0	balanced
LDA	ERYTHROBLASTS	0.784	0.98	0.8711111111111111	100	0.983125	0.058823529411764705	8.0	balanced
LDArej	ERYTHROBLASTS	0.8448275862068966	0.98	0.9074074074074074	100	0.98875	0.058823529411764705	8.0	balanced
ACTINN	ERYTHROBLASTS	0.9900990099009901	1.0	0.9950248756218906	100	0.999375	0.058823529411764705	8.0	balanced
CaSTLe	ERYTHROBLASTS	0.9615384615384616	1.0	0.9803921568627451	100	0.9975	0.058823529411764705	8.0	balanced
scmapcluster	ERYTHROBLASTS	0.9803921568627451	1.0	0.99009900990099	100	0.99875	0.058823529411764705	8.0	balanced
CHETAH	ERYTHROBLASTS	0.7473684210526316	0.71	0.7282051282051281	100	0.985	0.058823529411764705	8.0	balanced
kNN9	ERYTHROBLASTS	0.819672131147541	1.0	0.9009009009009009	100	0.98625	0.058823529411764705	8.0	balanced
SingleCellNet	ERYTHROBLASTS	0.9433962264150944	1.0	0.970873786407767	100	0.99625	0.058823529411764705	8.0	balanced
SVMrej	ERYTHROBLASTS	1.0	1.0	1.0	100	1.0	0.058823529411764705	8.0	balanced
RF	ERYTHROBLASTS	0.9900990099009901	1.0	0.9950248756218906	100	0.999375	0.058823529411764705	8.0	balanced
scmapcell	ERYTHROBLASTS	1.0	0.53	0.6928104575163399	100	1.0	0.058823529411764705	8.0	balanced
NMC	ERYTHROBLASTS	0.5291005291005291	1.0	0.6920415224913494	100	0.944375	0.058823529411764705	8.0	balanced
singleR	ERYTHROBLASTS	1.0	0.69	0.8165680473372781	100	1.0	0.058823529411764705	8.0	balanced
scVI	ERYTHROBLASTS	0.9900990099009901	1.0	0.9950248756218906	100	0.999375	0.058823529411764705	8.0	balanced
LAmbDA	ERYTHROBLASTS	0.9174311926605505	1.0	0.9569377990430622	100	0.994375	0.058823529411764705	8.0	balanced
scID	ERYTHROBLASTS	0.6708860759493671	0.53	0.5921787709497207	100	0.98375	0.058823529411764705	8.0	balanced
scPred	ERYTHROBLASTS	0.9722222222222222	0.7	0.813953488372093	100	0.99875	0.058823529411764705	8.0	balanced
singleR	BASAL_CELLS	0.9489795918367347	0.93	0.9393939393939393	100	0.996875	0.058823529411764705	68.0	balanced
SingleCellNet	BASAL_CELLS	0.99	0.99	0.99	100	0.999375	0.058823529411764705	68.0	balanced
scmapcluster	BASAL_CELLS	0.9680851063829787	0.91	0.9381443298969071	100	0.998125	0.058823529411764705	68.0	balanced
kNN9	BASAL_CELLS	0.9120879120879121	0.83	0.869109947643979	100	0.995	0.058823529411764705	68.0	balanced
scVI	BASAL_CELLS	0.9801980198019802	0.99	0.9850746268656716	100	0.99875	0.058823529411764705	68.0	balanced
LDA	BASAL_CELLS	0.9888888888888889	0.89	0.9368421052631579	100	0.999375	0.058823529411764705	68.0	balanced
ACTINN	BASAL_CELLS	0.9895833333333334	0.95	0.9693877551020408	100	0.999375	0.058823529411764705	68.0	balanced
SVMrej	BASAL_CELLS	1.0	0.93	0.9637305699481865	100	1.0	0.058823529411764705	68.0	balanced
scPred	BASAL_CELLS	0.9838709677419355	0.61	0.7530864197530864	100	0.999375	0.058823529411764705	68.0	balanced
scID	BASAL_CELLS	0.3047619047619048	0.64	0.41290322580645167	100	0.90875	0.058823529411764705	68.0	balanced
scmapcell	BASAL_CELLS	0.9885057471264368	0.86	0.9197860962566845	100	0.999375	0.058823529411764705	68.0	balanced
CHETAH	BASAL_CELLS	0.9397590361445783	0.78	0.8524590163934427	100	0.996875	0.058823529411764705	68.0	balanced
LDArej	BASAL_CELLS	0.9887640449438202	0.88	0.9312169312169312	100	0.999375	0.058823529411764705	68.0	balanced
NMC	BASAL_CELLS	0.9583333333333334	0.69	0.8023255813953488	100	0.998125	0.058823529411764705	68.0	balanced
RF	BASAL_CELLS	0.9894736842105263	0.94	0.964102564102564	100	0.999375	0.058823529411764705	68.0	balanced
LAmbDA	BASAL_CELLS	0.9090909090909091	0.9	0.9045226130653266	100	0.994375	0.058823529411764705	68.0	balanced
CaSTLe	BASAL_CELLS	0.8932038834951457	0.92	0.9064039408866995	100	0.993125	0.058823529411764705	68.0	balanced
SVM	BASAL_CELLS	0.970873786407767	1.0	0.9852216748768473	100	0.998125	0.058823529411764705	68.0	balanced
LDArej	LYMPHATIC_EC	1.0	0.78	0.8764044943820225	100	1.0	0.058823529411764705	85.0	balanced
kNN9	LYMPHATIC_EC	0.9318181818181818	0.82	0.8723404255319149	100	0.99625	0.058823529411764705	85.0	balanced
CaSTLe	LYMPHATIC_EC	0.9603960396039604	0.97	0.9651741293532338	100	0.9975	0.058823529411764705	85.0	balanced
scPred	LYMPHATIC_EC	1.0	0.43	0.6013986013986015	100	1.0	0.058823529411764705	85.0	balanced
ACTINN	LYMPHATIC_EC	0.9900990099009901	1.0	0.9950248756218906	100	0.999375	0.058823529411764705	85.0	balanced
scmapcluster	LYMPHATIC_EC	0.9428571428571428	0.99	0.9658536585365853	100	0.99625	0.058823529411764705	85.0	balanced
LDA	LYMPHATIC_EC	1.0	0.82	0.9010989010989011	100	1.0	0.058823529411764705	85.0	balanced
scID	LYMPHATIC_EC	1.0	0.4	0.5714285714285715	100	1.0	0.058823529411764705	85.0	balanced
CHETAH	LYMPHATIC_EC	0.9789473684210527	0.93	0.9538461538461539	100	0.99875	0.058823529411764705	85.0	balanced
SVMrej	LYMPHATIC_EC	1.0	0.91	0.9528795811518325	100	1.0	0.058823529411764705	85.0	balanced
singleR	LYMPHATIC_EC	0.9705882352941176	0.99	0.9801980198019802	100	0.998125	0.058823529411764705	85.0	balanced
SingleCellNet	LYMPHATIC_EC	0.98989898989899	0.98	0.9849246231155778	100	0.999375	0.058823529411764705	85.0	balanced
NMC	LYMPHATIC_EC	0.7790697674418605	0.67	0.7204301075268817	100	0.988125	0.058823529411764705	85.0	balanced
scVI	LYMPHATIC_EC	1.0	1.0	1.0	100	1.0	0.058823529411764705	85.0	balanced
RF	LYMPHATIC_EC	1.0	0.98	0.98989898989899	100	1.0	0.058823529411764705	85.0	balanced
SVM	LYMPHATIC_EC	1.0	1.0	1.0	100	1.0	0.058823529411764705	85.0	balanced
scmapcell	LYMPHATIC_EC	1.0	0.99	0.9949748743718593	100	1.0	0.058823529411764705	85.0	balanced
LAmbDA	LYMPHATIC_EC	0.7731958762886598	0.75	0.7614213197969544	100	0.98625	0.058823529411764705	85.0	balanced
NMC	SECRETORY_CLUB_CELLS	0.7934782608695652	0.73	0.7604166666666666	100	0.988125	0.058823529411764705	135.0	balanced
singleR	SECRETORY_CLUB_CELLS	0.9259259259259259	1.0	0.9615384615384615	100	0.995	0.058823529411764705	135.0	balanced
LDA	SECRETORY_CLUB_CELLS	0.9770114942528736	0.85	0.9090909090909092	100	0.99875	0.058823529411764705	135.0	balanced
scmapcell	SECRETORY_CLUB_CELLS	0.9789473684210527	0.93	0.9538461538461539	100	0.99875	0.058823529411764705	135.0	balanced
SVM	SECRETORY_CLUB_CELLS	0.9797979797979798	0.97	0.9748743718592964	100	0.99875	0.058823529411764705	135.0	balanced
LDArej	SECRETORY_CLUB_CELLS	0.9759036144578314	0.81	0.8852459016393442	100	0.99875	0.058823529411764705	135.0	balanced
scVI	SECRETORY_CLUB_CELLS	0.9705882352941176	0.99	0.9801980198019802	100	0.998125	0.058823529411764705	135.0	balanced
CaSTLe	SECRETORY_CLUB_CELLS	0.92	0.92	0.92	100	0.995	0.058823529411764705	135.0	balanced
SingleCellNet	SECRETORY_CLUB_CELLS	0.9603960396039604	0.97	0.9651741293532338	100	0.9975	0.058823529411764705	135.0	balanced
scID	SECRETORY_CLUB_CELLS	0.06018518518518518	0.13	0.08227848101265822	100	0.873125	0.058823529411764705	135.0	balanced
scmapcluster	SECRETORY_CLUB_CELLS	0.8932038834951457	0.92	0.9064039408866995	100	0.993125	0.058823529411764705	135.0	balanced
SVMrej	SECRETORY_CLUB_CELLS	0.9887640449438202	0.88	0.9312169312169312	100	0.999375	0.058823529411764705	135.0	balanced
CHETAH	SECRETORY_CLUB_CELLS	0.9247311827956989	0.86	0.8911917098445595	100	0.995625	0.058823529411764705	135.0	balanced
scPred	SECRETORY_CLUB_CELLS	0.8627450980392157	0.44	0.5827814569536425	100	0.995625	0.058823529411764705	135.0	balanced
kNN9	SECRETORY_CLUB_CELLS	0.9029126213592233	0.93	0.916256157635468	100	0.99375	0.058823529411764705	135.0	balanced
RF	SECRETORY_CLUB_CELLS	0.941747572815534	0.97	0.9556650246305418	100	0.99625	0.058823529411764705	135.0	balanced
ACTINN	SECRETORY_CLUB_CELLS	0.9611650485436893	0.99	0.9753694581280788	100	0.9975	0.058823529411764705	135.0	balanced
LAmbDA	SECRETORY_CLUB_CELLS	0.7211538461538461	0.75	0.7352941176470588	100	0.981875	0.058823529411764705	135.0	balanced
kNN9	EPITHELIAL_CELLS	1.0	0.64	0.7804878048780487	100	1.0	0.058823529411764705	381.0	balanced
SVMrej	EPITHELIAL_CELLS	1.0	0.74	0.8505747126436781	100	1.0	0.058823529411764705	381.0	balanced
scID	EPITHELIAL_CELLS	0.9210526315789473	0.35	0.5072463768115941	100	0.998125	0.058823529411764705	381.0	balanced
LDArej	EPITHELIAL_CELLS	0.967032967032967	0.88	0.9214659685863875	100	0.998125	0.058823529411764705	381.0	balanced
